ratios
"(0.5277030661646046, 0.5045632333767927, 0.39233817701453105, 0.27058823529411763, 0.18149466192170818, 0.16097560975609757)"
"(0.8752417794970987, 0.43918053777208704, 0.3056379821958457, 0.20943396226415095, 0.23399014778325122, 0.2316715542521994, 0.2892690513219285, 0.5293586269196026, 0.269857433808554, 0.1358574610244989, 0.33568075117370894)"
ratios
"(0.7388289676425269, 0.05099502487562189, 0.3941176470588235, 0.45691609977324266, 0.29276773296244785, 0.6448508180943214, 0.8571428571428571, 0.3446877534468775, 0.5845790715971676, 0.4894179894179894, 0.6919609316303531, 0.6666666666666666, 0.983132530120482, 0.7016861219195849, 0.512621359223301, 0.49970149253731344, 0.31210636808957315, 0.38333333333333336, 0.1760355029585799, 0.2780692549842602)"
"(0.590393595730487, 0.427958833619211, 0.524315259921744, 0.34136269786648316, 0.08657587548638132, 0.27992459943449577, 0.8036053130929791, 0.6836569579288025, 0.30585325638911787, 0.7099767981438515, 0.9450661241098678, 0.36738197424892705, 0.8568702290076335, 0.5308411214953271, 0.37794299876084264, 0.03328509406657019, 0.8043728423475259, 0.07523510971786834, 0.1742671009771987, 0.19796954314720813)"
"(0.2530487804878049, 0.12237762237762238, 0.5808118081180812, 0.6055776892430279, 0.8098958333333334, 0.40644276901987664, 0.567476002258611, 0.3985637342908438, 0.5708630245447348, 0.5737234652897304, 0.6053748231966054, 0.050397877984084884, 0.29246064623032314, 0.2008403361344538, 0.36754176610978523, 0.35834738617200673, 0.6647196261682243, 0.44776119402985076, 0.99375, 0.8151898734177215)"
"(0.455290611028316, 0.2719665271966527, 0.3628230616302187, 0.16539923954372623, 0.6245110821382008, 0.9830028328611898, 0.09343434343434344, 0.2647058823529412, 0.7150837988826816, 0.08247422680412371, 0.7116493656286044, 0.3920704845814978, 0.5857056329497274, 0.5071633237822349, 0.39498806682577564, 0.3372681281618887, 0.8445945945945946, 0.22679425837320574, 0.615032080659945, 0.7123935666982024)"
"(0.9550858652575958, 0.2070015220700152, 0.5486238532110091, 0.19581056466302368, 0.5355871886120996, 0.4648295866569978, 0.9281767955801105, 0.4280193236714976, 0.45285714285714285, 0.6481481481481481, 0.6860986547085202, 0.943524829600779, 0.8322851153039832, 0.4292527821939587, 0.5369047619047619, 0.9274116523400191, 0.13728813559322034, 0.8786610878661087, 0.8481439820022497, 0.7028753993610224)"
"(0.4473684210526316, 0.33256880733944955, 0.8551724137931035, 0.6488888888888888, 0.536376604850214, 0.05086848635235732, 0.16970802919708028, 0.5112205801860974, 0.44045911047345765, 0.3649025069637883, 0.1686746987951807, 0.47196870925684486, 0.48380566801619435, 0.8910891089108911, 0.6476126429051782, 0.5010737294201861, 0.6405498281786941, 0.6933638443935927, 0.34814143245693563, 0.5294117647058824)"
ratios
"(0.9887323943661972)"
"(0.10884353741496598)"
"(0.0012091898428053204)"
"(0.16220238095238096)"
"(0.1301859799713877)"
"(0.9970845481049563)"
"(0.009339080459770116)"
"(0.4889064976228209)"
"(0.47711730668069435)"
"(0.2716723549488055)"
"(0.0010857763300760044)"
"(0.997872340425532)"
"(0.892948173322005)"
"(0.4345088161209068)"
"(0.30265486725663715)"
"(0.9987577639751553)"
"(0.6921837228041902)"
"(0.30666666666666664)"
"(0.5201685731487056)"
"(0.5201685731487056)"
"(0.2937853107344633)"
"(0.2937853107344633)"
"(0.9975429975429976)"
"(0.900523560209424)"
"(0.45699831365935917)"
"(0.16510903426791276)"
"(0.9964664310954063)"
"(0.5083399523431295)"
"(0.17456896551724138)"
"(0.16321243523316062)"
"(0.1751054852320675)"
"(0.015363128491620111, 0.9957492029755579)"
"(0.9970457902511078, 0.0175054704595186, 0.030303030303030304)"
"(0.6143790849673203, 0.7220216606498195, 0.8563327032136105)"
"(0.12771739130434784, 0.5631768953068592, 0.6008583690987125)"
"(0.1320450885668277, 0.5208526413345691, 0.5615550755939525)"
"(0.11347517730496454, 0.763265306122449, 0.9621052631578947)"
"(0.001996007984031936, 0.5452538631346578, 0.34094616639477976)"
"(0.39143730886850153, 0.4799210006583278, 0.7276073619631902)"
"(0.9932885906040269, 0.21493624772313297, 0.07891770011273957)"
"(0.8947368421052632, 0.9030023094688222, 0.2757352941176471)"
"(0.3182608695652174, 0.8776978417266187, 0.49073064340239914)"
"(0.1423611111111111, 0.18835616438356165)"
"(0.9951219512195122, 0.23356293049467752)"
"(0.25, 0.7419825072886297)"
"(0.2476993865030675, 0.5971731448763251)"
"(0.15833333333333333, 0.16395663956639567)"
"(0.25040387722132473, 0.0947867298578199)"
"(0.7497969130787977, 0.0410958904109589, 0.9989247311827957, 0.015337423312883436, 0.6334379905808477, 0.6762331838565022, 0.38593481989708406, 0.8459119496855346, 0.8197463768115942, 0.2313860252004582)"
"(0.028481012658227847, 0.157502329916123, 0.408, 0.4822983168891468, 0.5029781601588352, 0.3573351278600269, 0.38155668358714045, 0.4905008635578584, 0.28768171384850805, 0.6021505376344086)"
"(0.023255813953488372, 0.027649769585253458, 0.5784313725490197, 0.5031486146095718, 0.20518134715025907, 0.11041009463722397, 0.5, 0.4554334554334554, 0.22198505869797225, 0.1524390243902439)"
"(0.8385370205173952, 0.48902439024390243, 0.13655172413793104, 0.308263695450325, 0.22926829268292684, 0.5774550484094052, 0.78, 0.4476956839795172, 0.8222722159730034, 0.0774526678141136)"
"(0.8157894736842105, 0.31970260223048325, 0.33201581027667987, 0.13675213675213677, 0.04213938411669368, 0.5331230283911672, 0.2870999030067895, 0.15616438356164383, 0.32156273478587527, 0.5344202898550725)"
"(0.7486631016042781, 0.11978465679676985, 0.41687344913151364, 0.6515426497277677, 0.3577878103837472, 0.5548302872062664, 0.061224489795918366, 0.42939481268011526, 0.7691358024691358, 0.9165714285714286)"
"(0.14396135265700483, 0.059907834101382486, 0.31748878923766816, 0.188, 0.4990006662225183, 0.5689993459777632, 0.592274678111588, 0.6529680365296804, 0.49545078577336643, 0.7397003745318352)"
ratios
"(0.3505039193729003, 0.5161987041036717, 0.4035740878629933)"
"(0.9470198675496688, 0.1925925925925926, 0.34088669950738915)"
"(0.33511205976520814, 0.7272727272727273, 0.9855491329479769)"
"(0.8215613382899628, 0.9838492597577388, 0.873758865248227)"
"(0.6970509383378016, 0.05813953488372093, 0.2925824175824176)"
